date,season,neutral,playoff,team1,team2,elo1,elo2,elo_prob1,score1,score2,result1,moneyline_home,moneyline_away
2017-09-17,2017,0,0,OAK,NYJ,1553.421036,1435.55092,0.741290162,45,20,1,,
2017-09-17,2017,0,0,LAC,MIA,1430.442797,1508.519331,0.481190236,17,19,0,,
2017-09-17,2017,0,0,LAR,WSH,1441.3251,1472.836752,0.548044911,20,27,0,,
2017-09-17,2017,0,0,SEA,SF,1554.550977,1333.215593,0.838658313,12,9,1,,
2017-09-17,2017,0,0,DEN,DAL,1562.136326,1588.657952,0.555149537,42,17,1,,
2017-09-17,2017,0,0,ATL,GB,1627.152133,1603.073,0.625458111,34,23,1,,
2017-09-18,2017,0,0,NYG,DET,1511.250157,1523.947122,0.574706625,10,24,0,,
2017-09-21,2017,0,0,SF,LAR,1329.257417,1418.180242,0.465626592,39,41,0,,
2017-09-24,2017,1,0,JAX,BAL,1395.515757,1539.453663,0.303946845,44,7,1,,
2017-09-24,2017,0,0,NYJ,MIA,1419.986634,1519.029689,0.451164294,20,6,1,,
2017-09-24,2017,0,0,MIN,TB,1501.316293,1519.603469,0.566822992,34,17,1,,
2017-09-24,2017,0,0,IND,CLE,1456.265055,1321.025347,0.759998706,31,28,1,,
2017-09-24,2017,0,0,CHI,PIT,1359.948655,1620.863437,0.244571739,23,17,1,,
2017-09-24,2017,0,0,CAR,NO,1559.868204,1459.943184,0.720991426,13,34,0,,
2017-09-24,2017,0,0,BUF,DEN,1487.395191,1590.625363,0.445203337,26,16,1,,
2017-09-24,2017,0,0,NE,HOU,1665.857393,1472.241148,0.815885289,36,33,1,,
2017-09-24,2017,0,0,DET,ATL,1555.831841,1645.041803,0.465215345,26,30,0,,
2017-09-24,2017,0,0,PHI,NYG,1532.47516,1479.365438,0.663715086,27,24,1,,
2017-09-24,2017,0,0,TEN,SEA,1473.54436,1558.509153,0.471299936,33,27,1,,
2017-09-24,2017,0,0,LAC,KC,1419.932439,1664.257536,0.262642658,10,24,0,,
2017-09-24,2017,0,0,GB,CIN,1585.183329,1455.163151,0.754475559,27,24,1,,
2017-09-24,2017,0,0,WSH,OAK,1495.98161,1568.985322,0.488483769,27,10,1,,
2017-09-25,2017,0,0,ARI,DAL,1528.522023,1560.168915,0.547852077,17,28,0,,
2017-09-28,2017,0,0,GB,CHI,1591.436405,1392.222633,0.820676377,35,14,1,,
2017-10-01,2017,1,0,MIA,NO,1488.83699,1508.127681,0.472266957,0,20,0,,
2017-10-01,2017,0,0,MIN,DET,1525.836505,1541.020133,0.571204234,7,14,0,,
2017-10-01,2017,0,0,NYJ,JAX,1450.179332,1449.699892,0.593132433,23,20,1,,
2017-10-01,2017,0,0,NE,CAR,1670.425181,1511.683707,0.783801605,30,33,0,,
2017-10-01,2017,0,0,DAL,LAR,1587.815273,1428.301051,0.784554448,30,35,0,,
2017-10-01,2017,0,0,CLE,CIN,1314.926228,1448.910076,0.402008587,7,31,0,,
2017-10-01,2017,0,0,BAL,PIT,1485.269528,1588.589459,0.445075718,9,26,0,,
2017-10-01,2017,0,0,ATL,BUF,1659.853512,1514.47261,0.770484649,17,23,0,,
2017-10-01,2017,0,0,HOU,TEN,1467.673361,1494.308852,0.55498766,57,14,1,,
2017-10-01,2017,0,0,TB,NYG,1495.083257,1470.516696,0.626115181,25,23,1,,
2017-10-01,2017,0,0,ARI,SF,1500.875665,1319.136609,0.805392367,18,15,1,,
2017-10-01,2017,0,0,LAC,PHI,1406.779559,1541.323902,0.401233196,24,26,0,,
2017-10-01,2017,0,0,DEN,OAK,1563.547943,1539.307913,0.625675057,16,10,1,,
2017-10-01,2017,0,0,SEA,IND,1537.74466,1462.364174,0.69170342,46,18,1,,
2017-10-02,2017,0,0,KC,WSH,1677.410417,1525.659019,0.776905165,29,20,1,,
2017-10-05,2017,0,0,TB,NE,1502.976977,1646.23325,0.389246809,14,19,0,,
2017-10-08,2017,0,0,IND,SF,1442.847034,1314.285061,0.752917297,26,23,1,,
2017-10-08,2017,0,0,MIA,TEN,1460.330403,1461.205894,0.591248824,16,10,1,,
2017-10-08,2017,0,0,PHI,ARI,1549.869753,1505.727213,0.652098212,34,7,1,,
2017-10-08,2017,0,0,NYG,LAC,1462.622977,1398.233708,0.678049941,22,27,0,,
2017-10-08,2017,0,0,CLE,NYJ,1289.832752,1461.134047,0.351621472,14,17,0,,
2017-10-08,2017,0,0,PIT,JAX,1613.877671,1438.745177,0.799362342,9,30,0,,
2017-10-08,2017,0,0,CIN,BUF,1474.003552,1547.629174,0.487589282,20,16,1,,
2017-10-08,2017,0,0,DET,CAR,1565.326231,1535.875638,0.632673019,24,27,0,,
2017-10-08,2017,0,0,OAK,BAL,1525.307756,1459.981316,0.679226481,17,30,0,,
2017-10-08,2017,0,0,LAR,SEA,1459.610942,1557.261801,0.453149478,10,16,0,,
2017-10-08,2017,0,0,DAL,GB,1556.505381,1601.333706,0.528996801,31,35,0,,
2017-10-08,2017,0,0,HOU,KC,1500.77632,1686.762878,0.332598754,34,42,0,,
2017-10-09,2017,0,0,CHI,MIN,1382.325332,1501.530406,0.422619442,17,20,0,,
2017-10-12,2017,0,0,CAR,PHI,1554.20393,1571.959474,0.567574252,23,28,0,,
2017-10-15,2017,0,0,NO,DET,1536.634268,1546.997939,0.577986204,52,38,1,,
2017-10-15,2017,0,0,NYJ,NE,1470.433716,1659.702856,0.328417617,17,24,0,,
2017-10-15,2017,0,0,HOU,CLE,1486.922322,1280.533084,0.826674835,33,17,1,,
2017-10-15,2017,0,0,WSH,SF,1516.306558,1307.988466,0.828260001,26,24,1,,
2017-10-15,2017,0,0,MIN,GB,1512.966143,1618.519027,0.4419033,23,10,1,,
2017-10-15,2017,0,0,BAL,CHI,1498.08915,1370.889595,0.751455404,24,27,0,,
2017-10-15,2017,0,0,ATL,MIA,1626.696948,1475.787722,0.776063777,17,20,0,,
2017-10-15,2017,0,0,JAX,LAR,1494.217278,1442.233089,0.662267441,17,27,0,,
2017-10-15,2017,0,0,ARI,TB,1483.637492,1489.507371,0.584282908,38,33,1,,
2017-10-15,2017,0,0,OAK,LAC,1487.199923,1424.050103,0.676490442,16,17,0,,
2017-10-15,2017,0,0,KC,PIT,1700.616875,1558.405569,0.767242211,13,19,0,,
2017-10-15,2017,0,0,DEN,NYG,1577.5481,1436.806581,0.765727857,10,23,0,,
2017-10-16,2017,0,0,TEN,IND,1445.748575,1449.143629,0.587739059,36,22,1,,
2017-10-19,2017,0,0,OAK,KC,1477.241709,1667.65236,0.326969943,31,30,1,,
2017-10-22,2017,0,0,MIA,NYJ,1499.64627,1457.505475,0.64947948,31,28,1,,
2017-10-22,2017,0,0,MIN,BAL,1542.976308,1475.259944,0.682216518,24,16,1,,
2017-10-22,2017,0,0,IND,JAX,1427.423379,1460.672593,0.545566277,0,27,0,,
2017-10-22,2017,0,0,GB,NO,1588.508862,1558.937075,0.632835134,17,26,0,,
2017-10-22,2017,0,0,CLE,TEN,1271.790246,1467.468825,0.320332025,9,12,0,,
2017-10-22,2017,0,0,BUF,TB,1531.070386,1474.99999,0.667508366,30,27,1,,
2017-10-22,2017,1,0,LAR,ARI,1475.777774,1498.144873,0.467855553,33,0,1,,
2017-10-22,2017,0,0,CHI,CAR,1393.7188,1533.418436,0.394124978,17,3,1,,
2017-10-22,2017,0,0,SF,DAL,1304.63195,1539.32006,0.273526544,10,40,0,,
2017-10-22,2017,0,0,PIT,CIN,1591.370085,1490.562339,0.722012461,29,14,1,,
2017-10-22,2017,0,0,LAC,DEN,1434.008317,1532.962511,0.451290958,21,0,1,,
2017-10-22,2017,0,0,NYG,SEA,1481.39217,1574.639654,0.459437936,7,24,0,,
2017-10-22,2017,0,0,NE,ATL,1672.631096,1602.8384,0.684802086,23,7,1,,
2017-10-23,2017,0,0,PHI,WSH,1592.744968,1519.663074,0.688874616,34,24,1,,
2017-10-26,2017,0,0,BAL,MIA,1462.089618,1508.913448,0.526133775,40,0,1,,
2017-10-29,2017,1,0,CLE,MIN,1263.406731,1556.146634,0.156415211,16,33,0,,
2017-10-29,2017,0,0,BUF,OAK,1539.808155,1487.135904,0.663152781,34,14,1,,
2017-10-29,2017,0,0,CIN,IND,1476.227791,1390.53219,0.704219737,24,23,1,,
2017-10-29,2017,0,0,NO,CHI,1589.389264,1427.686968,0.786675829,20,12,1,,
2017-10-29,2017,0,0,PHI,SF,1606.784694,1287.191422,0.901490529,33,10,1,,
2017-10-29,2017,0,0,NYJ,ATL,1448.238298,1586.009065,0.396779471,20,25,0,,
2017-10-29,2017,0,0,NE,LAC,1689.460431,1468.461721,0.838395902,21,13,1,,
2017-10-29,2017,0,0,TB,CAR,1466.262221,1499.450268,0.545653571,3,17,0,,
2017-10-29,2017,0,0,SEA,HOU,1600.861896,1495.66516,0.727054871,41,38,1,,
2017-10-29,2017,0,0,WSH,DAL,1505.623348,1556.760588,0.519939535,19,33,0,,
2017-10-29,2017,0,0,DET,PIT,1524.695131,1605.704633,0.476976768,15,20,0,,
2017-10-30,2017,0,0,KC,DEN,1657.758165,1498.509108,0.784296328,29,19,1,,
2017-11-02,2017,0,0,NYJ,BUF,1434.474891,1559.277565,0.414777019,34,21,1,,
2017-11-05,2017,0,0,NYG,LAR,1455.169928,1513.693926,0.509318637,17,51,0,,
2017-11-05,2017,0,0,HOU,IND,1488.640924,1386.694668,0.72332596,14,20,0,,
2017-11-05,2017,0,0,JAX,CIN,1497.563781,1480.065313,0.61654271,23,7,1,,
2017-11-05,2017,0,0,TEN,BAL,1475.852339,1496.995953,0.56278132,23,20,1,,
2017-11-05,2017,0,0,PHI,DEN,1612.114356,1489.121322,0.746905341,51,23,1,,
2017-11-05,2017,0,0,NO,TB,1597.887929,1436.275468,0.786589032,30,10,1,,
2017-11-05,2017,0,0,CAR,ATL,1529.437022,1599.772472,0.492322273,20,17,1,,
2017-11-05,2017,0,0,SF,ARI,1281.86176,1460.228721,0.342405519,10,20,0,,
2017-11-05,2017,0,0,SEA,WSH,1607.886131,1477.284329,0.755095239,14,17,0,,
2017-11-05,2017,0,0,DAL,KC,1585.099607,1667.145951,0.475488003,28,17,1,,
2017-11-05,2017,0,0,MIA,OAK,1474.007113,1467.666493,0.60124843,24,27,0,,
2017-11-06,2017,0,0,GB,DET,1558.056674,1507.726063,0.660135108,17,30,0,,
2017-11-09,2017,0,0,ARI,SEA,1475.845056,1584.90741,0.436926963,16,22,0,,
2017-11-12,2017,0,0,CHI,GB,1419.188303,1521.286376,0.44681356,16,23,0,,
2017-11-12,2017,0,0,TB,NYJ,1424.494305,1466.226743,0.533434745,15,10,1,,
2017-11-12,2017,0,0,WSH,MIN,1500.263051,1564.126735,0.501635284,30,38,0,,
2017-11-12,2017,0,0,TEN,CIN,1487.737684,1459.122334,0.631554927,24,20,1,,
2017-11-12,2017,0,0,JAX,LAC,1518.50676,1462.177107,0.667839508,20,17,1,,
2017-11-12,2017,0,0,IND,PIT,1417.156825,1622.673701,0.308129178,17,20,0,,
2017-11-12,2017,0,0,DET,CLE,1544.496361,1255.42663,0.884748753,38,24,1,,
2017-11-12,2017,0,0,BUF,NO,1527.525714,1609.669092,0.475348699,10,47,0,,
2017-11-12,2017,0,0,LAR,HOU,1550.016949,1458.178767,0.711531367,33,7,1,,
2017-11-12,2017,0,0,ATL,DAL,1585.662437,1611.370429,0.556305904,27,7,1,,
2017-11-12,2017,0,0,SF,NYG,1266.245425,1418.846906,0.376536634,31,21,1,,
2017-11-12,2017,0,0,DEN,NE,1473.418277,1695.745045,0.287891692,16,41,0,,
2017-11-13,2017,0,0,CAR,MIA,1543.547057,1456.778278,0.705504893,45,21,1,,
2017-11-16,2017,0,0,PIT,TEN,1630.703953,1499.113409,0.756146249,40,17,1,,
2017-11-19,2017,0,0,NO,WSH,1643.984131,1478.207552,0.790585253,34,31,1,,
2017-11-19,2017,0,0,MIA,TB,1439.042903,1441.038782,0.589689243,20,30,0,,
2017-11-19,2017,0,0,CHI,DET,1400.914005,1549.873141,0.38147138,24,27,0,,
2017-11-19,2017,0,0,GB,BAL,1539.560675,1485.110609,0.665435016,0,23,0,,
2017-11-19,2017,0,0,CLE,JAX,1250.04985,1527.234851,0.227684007,7,19,0,,
2017-11-19,2017,0,0,HOU,ARI,1440.429222,1459.174527,0.566175354,31,21,1,,
2017-11-19,2017,0,0,MIN,LAR,1586.182234,1567.766493,0.617790285,24,7,1,,
2017-11-19,2017,0,0,NYG,KC,1387.706951,1640.875129,0.252904117,12,9,1,,
2017-11-19,2017,0,0,LAC,BUF,1453.449015,1493.210675,0.53625714,54,24,1,,
2017-11-19,2017,0,0,DEN,CIN,1455.910703,1447.74661,0.60376232,17,20,0,,
2017-11-19,2017,1,0,OAK,NE,1484.895328,1713.252619,0.211729759,8,33,0,,
2017-11-19,2017,0,0,DAL,PHI,1584.827749,1627.817401,0.531633129,9,37,0,,
2017-11-20,2017,0,0,SEA,ATL,1601.577939,1612.205117,0.577616168,31,34,0,,
2017-11-23,2017,0,0,DET,MIN,1560.060972,1607.469659,0.525294325,23,30,0,,
2017-11-23,2017,0,0,DAL,LAC,1548.662607,1484.937521,0.677214743,6,28,0,,
2017-11-23,2017,0,0,WSH,NYG,1472.95258,1410.358234,0.675790257,20,10,1,,
2017-11-26,2017,0,0,NYJ,CAR,1449.682265,1561.282431,0.433336248,27,35,0,,
2017-11-26,2017,0,0,NE,MIA,1725.751926,1409.928868,0.899546313,35,17,1,,
2017-11-26,2017,0,0,CIN,CLE,1465.062314,1239.397305,0.842002303,30,16,1,,
2017-11-26,2017,0,0,ATL,TB,1628.625875,1470.152818,0.783539658,34,20,1,,
2017-11-26,2017,0,0,IND,TEN,1409.126573,1484.885223,0.484522004,16,20,0,,
2017-11-26,2017,0,0,KC,BUF,1618.223846,1461.722169,0.781608756,10,16,0,,
2017-11-26,2017,0,0,PHI,CHI,1663.982543,1390.726173,0.875136659,31,3,1,,
2017-11-26,2017,0,0,SF,SEA,1297.385379,1585.157181,0.21714578,13,24,0,,
2017-11-26,2017,0,0,LAR,NO,1546.479069,1649.239102,0.445871894,26,20,1,,
2017-11-26,2017,0,0,ARI,JAX,1438.797627,1537.887397,0.451097708,27,24,1,,
2017-11-26,2017,0,0,OAK,DEN,1472.396021,1438.594999,0.638473402,21,14,1,,
2017-11-26,2017,0,0,PIT,GB,1644.932139,1494.836593,0.775248712,31,28,1,,
2017-11-27,2017,0,0,BAL,HOU,1529.83469,1460.806122,0.68385187,23,16,1,,
2017-11-30,2017,0,0,DAL,WSH,1503.555254,1487.648665,0.614373973,38,14,1,,
2017-12-03,2017,0,0,NYJ,KC,1431.034519,1584.399517,0.375505402,38,31,1,,
2017-12-03,2017,0,0,TEN,HOU,1500.405486,1448.412911,0.662278238,24,13,1,,
2017-12-03,2017,0,0,GB,TB,1489.160154,1459.510174,0.632939714,26,20,1,,
2017-12-03,2017,0,0,CHI,SF,1383.437753,1287.585931,0.71625037,14,15,0,,
2017-12-03,2017,0,0,BUF,NE,1495.546498,1730.794624,0.272886428,3,23,0,,
2017-12-03,2017,0,0,BAL,DET,1542.227901,1538.038503,0.59827583,44,20,1,,
2017-12-03,2017,0,0,ATL,MIN,1639.268519,1629.492128,0.605980524,9,14,0,,
2017-12-03,2017,0,0,MIA,DEN,1404.88617,1424.205745,0.565363212,35,9,1,,
2017-12-03,2017,0,0,JAX,IND,1522.429061,1393.60631,0.753196457,30,10,1,,
2017-12-03,2017,0,0,LAC,CLE,1530.044874,1231.838645,0.890004114,19,10,1,,
2017-12-03,2017,0,0,OAK,NYG,1486.785275,1395.662149,0.710685765,24,17,1,,
2017-12-03,2017,0,0,ARI,LAR,1454.255962,1568.421349,0.429713854,16,32,0,,
2017-12-03,2017,0,0,NO,CAR,1627.296822,1579.930178,0.656296748,31,21,1,,
2017-12-03,2017,0,0,SEA,PHI,1594.956629,1671.270964,0.483723118,24,10,1,,
2017-12-04,2017,0,0,CIN,PIT,1472.620974,1650.608578,0.342897391,20,23,0,,
2017-12-07,2017,0,0,ATL,NO,1616.789031,1642.979125,0.555620796,20,17,1,,
2017-12-10,2017,0,0,CAR,MIN,1564.247875,1651.971616,0.467344458,31,24,1,,
2017-12-10,2017,0,0,KC,OAK,1557.340674,1498.020226,0.671647523,26,15,1,,
2017-12-10,2017,0,0,HOU,SF,1432.476257,1298.298514,0.758881889,16,26,0,,
2017-12-10,2017,0,0,CLE,GB,1227.490928,1502.856237,0.229531223,21,27,0,,
2017-12-10,2017,0,0,CIN,CHI,1463.578256,1372.725169,0.710366043,7,33,0,,
2017-12-10,2017,0,0,BUF,IND,1480.123813,1379.795115,0.72145864,13,7,1,,
2017-12-10,2017,0,0,TB,DET,1445.81409,1512.965052,0.496904557,21,24,0,,
2017-12-10,2017,0,0,NYG,DAL,1384.427197,1527.500303,0.389497504,10,30,0,,
2017-12-10,2017,0,0,DEN,NYJ,1396.138686,1458.093362,0.504382461,23,0,1,,
2017-12-10,2017,0,0,LAC,WSH,1534.392591,1463.703616,0.685914669,30,13,1,,
2017-12-10,2017,0,0,ARI,TEN,1430.438805,1516.342141,0.469953927,12,7,1,,
2017-12-10,2017,0,0,JAX,SEA,1536.240256,1623.063252,0.46863542,30,24,1,,
2017-12-10,2017,0,0,LAR,PHI,1592.238506,1643.16434,0.520243281,35,43,0,,
2017-12-10,2017,0,0,PIT,BAL,1659.651297,1567.301353,0.712135658,39,38,1,,
2017-12-11,2017,0,0,MIA,NE,1432.95323,1746.217308,0.193235381,27,20,1,,
2017-12-14,2017,0,0,IND,DEN,1369.712489,1427.597124,0.510238401,13,25,0,,
2017-12-16,2017,0,0,DET,CHI,1526.728714,1423.120288,0.725236708,20,10,1,,
2017-12-16,2017,0,0,KC,LAC,1572.786355,1551.49428,0.621692234,30,13,1,,
2017-12-17,2017,0,0,BUF,MIA,1490.206439,1470.773548,0.619171887,24,16,1,,
2017-12-17,2017,0,0,CAR,GB,1586.631597,1511.009555,0.691999866,31,24,1,,
2017-12-17,2017,0,0,CLE,BAL,1219.33761,1563.577076,0.166945511,10,27,0,,
2017-12-17,2017,0,0,JAX,HOU,1557.1272,1392.458884,0.789527074,45,7,1,,
2017-12-17,2017,0,0,MIN,CIN,1629.587894,1413.183137,0.834780786,34,7,1,,
2017-12-17,2017,0,0,NO,NYJ,1630.871899,1426.634924,0.824892444,31,19,1,,
2017-12-17,2017,0,0,NYG,PHI,1361.523327,1666.173363,0.20108345,29,34,0,,
2017-12-17,2017,0,0,WSH,ARI,1446.601926,1449.615313,0.588271308,20,15,1,,
2017-12-17,2017,0,0,SEA,LAR,1602.176309,1569.229483,0.63733763,7,42,0,,
2017-12-17,2017,0,0,SF,TEN,1338.315886,1497.165633,0.368131155,25,23,1,,
2017-12-17,2017,0,0,PIT,NE,1663.375573,1708.39699,0.528719845,24,27,0,,
2017-12-17,2017,0,0,OAK,DAL,1482.574546,1550.404174,0.495927928,17,20,0,,
2017-12-18,2017,0,0,TB,ATL,1432.050427,1628.896257,0.318870887,21,24,0,,
2017-12-23,2017,0,0,BAL,IND,1572.1408,1343.452845,0.844303544,23,16,1,,
2017-12-23,2017,0,0,GB,MIN,1498.969762,1639.350084,0.393189703,0,16,0,,
2017-12-24,2017,0,0,KC,MIA,1593.829949,1454.656789,0.764104417,29,13,1,,
2017-12-24,2017,0,0,CIN,DET,1403.420947,1538.967782,0.399847581,26,17,1,,
2017-12-24,2017,0,0,CHI,CLE,1410.881221,1210.773886,0.821432119,20,3,1,,
2017-12-24,2017,0,0,CAR,TB,1598.67139,1423.70933,0.799204945,22,19,1,,
2017-12-24,2017,0,0,WSH,DEN,1460.951979,1453.856768,0.602289385,27,11,1,,
2017-12-24,2017,0,0,TEN,LAR,1482.663406,1617.036125,0.401470568,23,27,0,,
2017-12-24,2017,0,0,NYJ,LAC,1418.631541,1530.450686,0.43302674,7,14,0,,
2017-12-24,2017,0,0,NO,ATL,1638.875282,1637.237354,0.594740784,23,13,1,,
2017-12-24,2017,0,0,NE,BUF,1723.19056,1506.323199,0.835147739,37,16,1,,
2017-12-24,2017,0,0,SF,JAX,1352.818114,1571.091058,0.292699321,44,33,1,,
2017-12-24,2017,0,0,ARI,NYG,1435.26526,1355.025305,0.697636528,23,0,1,,
2017-12-24,2017,0,0,DAL,SEA,1564.136553,1554.369666,0.605967461,12,21,0,,
2017-12-25,2017,0,0,HOU,PIT,1378.495026,1648.582004,0.234948728,6,34,0,,
2017-12-25,2017,0,0,PHI,OAK,1672.671385,1468.842167,0.824553139,19,10,1,,
2017-12-31,2017,0,0,NYG,WSH,1336.996956,1482.772876,0.385804249,18,10,1,,
2017-12-31,2017,0,0,PHI,DAL,1679.871227,1535.248978,0.769711459,0,6,0,,
2017-12-31,2017,0,0,PIT,CLE,1663.055594,1201.561463,0.953943865,28,24,1,,
2017-12-31,2017,0,0,IND,HOU,1337.740217,1364.021436,0.555491274,22,13,1,,
2017-12-31,2017,0,0,MIN,CHI,1660.89179,1420.093644,0.853249187,23,10,1,,
2017-12-31,2017,0,0,DET,GB,1510.414119,1477.428056,0.637389833,35,11,1,,
2017-12-31,2017,0,0,NE,NYJ,1732.224433,1400.997738,0.907279772,26,6,1,,
2017-12-31,2017,0,0,TB,NO,1418.689627,1657.739275,0.268565996,31,24,1,,
2017-12-31,2017,0,0,ATL,CAR,1618.37336,1603.691093,0.612702887,22,10,1,,
2017-12-31,2017,0,0,BAL,CIN,1577.853428,1431.97461,0.770991117,27,31,0,,
2017-12-31,2017,0,0,MIA,BUF,1442.425111,1497.289326,0.514582432,16,22,0,,
2017-12-31,2017,0,0,TEN,JAX,1470.135606,1533.307148,0.502631339,15,10,1,,
2017-12-31,2017,0,0,DEN,KC,1432.03587,1606.061627,0.348054316,24,27,0,,
2017-12-31,2017,0,0,LAC,OAK,1548.084489,1461.642325,0.705114108,30,10,1,,
2017-12-31,2017,0,0,LAR,SF,1629.563924,1390.602024,0.851920681,13,34,0,,
2017-12-31,2017,0,0,SEA,ARI,1583.257242,1453.29361,0.754415257,24,26,0,,
2018-01-06,2017,0,1,KC,TEN,1615.25609,1487.944106,0.751576261,21,22,0,,
2018-01-06,2017,0,1,LAR,ATL,1568.454281,1637.546861,0.494110577,13,26,0,,
2018-01-07,2017,0,1,JAX,BUF,1515.498649,1517.408642,0.589808859,10,3,1,,
2018-01-07,2017,0,1,NO,CAR,1624.706449,1584.517593,0.646917202,31,26,1,,
2018-01-13,2017,0,1,PHI,ATL,1646.760562,1663.578159,0.568898925,15,10,1,,
2018-01-13,2017,0,1,NE,TEN,1737.008571,1499.361184,0.850963552,35,14,1,,
2018-01-14,2017,0,1,PIT,JAX,1664.25181,1532.08244,0.756760106,42,45,0,,
2018-01-14,2017,0,1,MIN,NO,1667.692214,1636.781874,0.634623666,29,24,1,,
2018-01-21,2017,0,1,NE,JAX,1745.107927,1555.129851,0.812718473,24,20,1,,
2018-01-21,2017,0,1,PHI,MIN,1661.878061,1680.238577,0.566719328,38,7,1,,
2018-02-04,2017,1,1,NE,PHI,1750.510171,1691.287319,0.584412562,33,41,0,,
